"Grapes - Red,""1Cu9haD51wbztZCpbVKuqj9UfDENC95fLe"",""$5.55"",""1"","""","""""
"Pork - Bacon, Double Smoked,""19v2uAxPd9q6Dhu1u61MVYK5Damj9PP3pA"",""$1.96"",""600"","""","""""
"Cheese - Asiago,""1aWbVCT3iWv4XkVWbK3UQUizhznAN4MEh"",""$0.91"",""601"","""","""""
"Chicken - Bones,""1JK6pgtfVYuFD6efmQzvAoUhh1AK9RJCyc"",""$2.71"",""602"","""","""""
"Pepper - Pablano,""1BxzkeMigbTCB2AsNiGs5pUYKGuEx1wUXa"",""$6.15"",""603"","""","""""
"Veal - Striploin,""172C26wdCDbXxAMwLusLLtKuEwdzHwC7r2"",""$4.90"",""604"","""","""""
"Lamb - Leg, Bone In,""1FNBjz6DBbp8Mu5gtdj11iAmCQt8h4SAjM"",""$1.37"",""605"","""","""""
"Kirsch - Schloss,""1GCvLMyKUoa2bkz7fY3ZxirsuNb9rVr8TB"",""$6.92"",""606"","""","""""
"Dc - Frozen Momji,""1GTtfsESYrv8Wh4E7MLU2hN65pX31qh3Mx"",""$3.72"",""607"","""","""""
"Pepper - Gypsy Pepper,""17uHTvHpSjEoZp9gNGbqLs5mDUMw2UPiSv"",""$3.32"",""608"","""","""""
"Beer - Mill St Organic,""1Lkea7D1QESuyR3njqPKTJf9inR7ZsBG2A"",""$1.93"",""609"","""","""""
"Chickhen - Chicken Phyllo,""19CQWvnmWRzoJHHdHVGJPxij7cqMdkMZTM"",""$2.40"",""610"","""","""""
"Beef - Eye Of Round,""16FM81xP5PQJQYazQXzms82kh9rGqAfFxg"",""$2.65"",""611"","""","""""
"Juice - Lemon,""1KZUfrRNPF4uTTPbA5XcNUKrdg6r1yk5ZW"",""$0.30"",""612"","""","""""
"Sansho Powder,""13zskS7UTHfYdoUhLhC5Sx6HwwE3mfh2YE"",""$8.72"",""613"","""","""""
"Beans - Yellow,""1Dw4puA8DzaSSXP2UmQaGQYqbuUnmwQvRt"",""$8.65"",""614"","""","""""
"Pasta - Ravioli,""1Nn9wzRyHYEC5jSArau6HapqdjkzpG2rFw"",""$5.40"",""615"","""","""""
"Red Pepper Paste,""138BgSjvErU4eCgMCp4RtihFo9VLaK9466"",""$5.41"",""616"","""","""""
"Potatoes - Parissienne,""1DgoDWDArEEeZUnAu52Vc6bqhodCrBuDok"",""$3.66"",""617"","""","""""
"Melon - Cantaloupe,""1LKThF5xJGBotFZVq2iDp3gMrigfmoWGS1"",""$6.21"",""618"","""","""""
"Chips Potato Reg 43g,""1Lg2zBEQJknNYpRPVFWuKQLnVzZUmAxuo6"",""$4.82"",""619"","""","""""
"Bread - Rosemary Focaccia,""1FPHfweqEXMqDbTQPYavf2MJ3Rv25dwby5"",""$7.12"",""620"","""","""""
"Bread - Crumbs, Bulk,""17MSQAgCTGFkiWVjXHppN9TWfSCz5Z5jA1"",""$0.44"",""621"","""","""""
"Oil - Shortening - All - Purpose,""13HsUR2ijhvYzAfmEViptca8jqAhjLsKE7"",""$0.00"",""622"","""","""""
"Truffle Cups - Red,""1NFSco18UL1N2WiYA8LHVDZEoVS4L4GEAL"",""$8.83"",""623"","""","""""
"Coffee - Cafe Moreno,""1DnyNxZx6FrFCPr92T4fqyn6atvGnYecJc"",""$1.83"",""624"","""","""""
"Garlic,""1DUA46HmTq39eGuyVxNK3Fq6grdg97Nyw9"",""$3.79"",""625"","""","""""
"Oil - Olive Bertolli,""1L6kvnYNGCX1Ffv6quyJT84aMov83kjJR7"",""$7.68"",""626"","""","""""
"Sour Puss - Tangerine,""17DaDgfAdNmzj7sug8bqUbSfs6VYdiM1cS"",""$1.83"",""627"","""","""""
"Lentils - Green Le Puy,""1MVNa5uWg3cLwjbyqn5JVgAkiE2y1sXc1A"",""$3.57"",""628"","""","""""
"Tomatoes - Orange,""1NSQmQ9ki5DgFhWnAdvbDRgrLw1fuWdGdd"",""$6.24"",""629"","""","""""
"Lid - 10,12,16 Oz,""1A5tbF7nS4kSkYu1jU6FtgCfp6xpv9PiCf"",""$0.78"",""630"","""","""""
"Cream - 35%,""1NrCFQAqvZtBRcA9BpLNko5eciSQQsqDyf"",""$0.69"",""631"","""","""""
"Muffin Mix - Lemon Cranberry,""16NodDxccvf4NYuYNQ4H65AzvNBctcz9RJ"",""$2.19"",""632"","""","""""
"Soup - Knorr, Classic Can. Chili,""1CJSgiVmwyrocuM4bCqpijFMw77NSJWKMu"",""$8.68"",""633"","""","""""
"Duck - Breast,""1DsCtKC7AsKD47e9nqUKQY7eeYZFbU4hzU"",""$6.07"",""634"","""","""""
"Hagen Daza - Dk Choocolate,""15tkv6uZ9SJFmPkA8qj3svVPavbThVu1qN"",""$2.98"",""635"","""","""""
"Pork - Sausage, Medium,""1PBKfHptKZEEX8U2yVdApKNDH9JDWiQFH5"",""$8.10"",""636"","""","""""
"Muffin Batt - Choc Chk,""1Jaf7ABwNhxP3W8hCcAUS6hci54KK3fSzR"",""$5.32"",""637"","""","""""
"Wine - Magnotta - Belpaese,""1EhreHDpWuRSmju1jA5JpZ5ekfQarkVfF"",""$5.28"",""638"","""","""""
"Coffee - Decafenated,""1FmPDsisgPfg5xoyjac3fXmGbw4MiUgeHD"",""$7.55"",""639"","""","""""
"Oats Large Flake,""1PfWxwJ9oVUkDYqkhFdhKsvLKo3zKg6ysq"",""$1.67"",""640"","""","""""
"Wine - Red, Colio Cabernet,""177ZdvVy36BW2WYhr8qziy9iru1jg6U9Kn"",""$1.14"",""641"","""","""""
"Rosemary - Dry,""18VPRRVaA7UQtZXWyXZ6wH5gFwqQRdwimT"",""$9.46"",""642"","""","""""
"Glucose,""18DmWsqrduojVvs7VxNtTTE8CLerxgUxWh"",""$4.49"",""643"","""","""""
"Wine - Red, Black Opal Shiraz,""1GNyNczYh99x54LJR2jCsw2bbVtstiDsfj"",""$8.96"",""644"","""","""""
"Soup V8 Roasted Red Pepper,""13vmpwTyS4ioXMgEF6veRM7Vh5TFtHDUV8"",""$0.56"",""645"","""","""""
"Ice Cream - Super Sandwich,""1LTudTe4SL9Gq1Wko122YFMEeFH8rFQ4it"",""$5.05"",""646"","""","""""
"Beef Cheek Fresh,""17R51w3zVt1vg1nM66CiUnQQoNrdgabxjN"",""$6.27"",""647"","""","""""
"Sterno - Chafing Dish Fuel,""1NPBaFiBgr9w455Rkw9Sj9jc8iXm9tMtyL"",""$4.97"",""648"","""","""""
"Prunes - Pitted,""1EB2jYHZg3Lu2RdhPSaPY6iS5vhprMUD1p"",""$0.72"",""649"","""","""""
"Cleaner - Comet,""1GXbpo6yTUjLToAWtMHrV6QNpFzS4SbHz1"",""$9.29"",""650"","""","""""
"Hinge W Undercut,""17WwekzHxE6jvBQwvFKZgtxx9AachrDtcT"",""$3.19"",""651"","""","""""
"Wine - Puligny Montrachet A.,""1HZJRPAYm31NUcgW92Pxd4J7nSnz6HrnJM"",""$1.86"",""652"","""","""""
"Peas - Pigeon, Dry,""14JL1yJh4tsAtzauVomvsTTJqWsyKWedaa"",""$9.24"",""653"","""","""""
"Toamtoes 6x7 Select,""1Gkdx9KkPngF8yeGur5xTwsRUr2oMVVLq"",""$9.78"",""654"","""","""""
"Bread - Triangle White,""1913tiVB4TCj8YL1vSQLZGXV7FEdRNsC5W"",""$1.58"",""655"","""","""""
"Beef - Outside, Round,""136v2RTPuap1Z6RcFTBQDHN8DyFdCJw3p4"",""$8.65"",""656"","""","""""
"Snails - Large Canned,""143WPkHhTKCmC88GoH97kE4RQRg5oDXzwS"",""$9.40"",""657"","""","""""
"Chicken - Tenderloin,""1GqGzdT5Zq8Bhk8kuR4HiTnqFmsDNP2NYf"",""$1.32"",""658"","""","""""
"Kaffir Lime Leaves,""1KB959qUzyiJCpJ9Lgmbd1pNcfGYBnfFh1"",""$2.70"",""659"","""","""""
"Cake - French Pear Tart,""1JaCxuEvSTHHmB3JeAPhnJhCLtNpHDtwfT"",""$3.55"",""660"","""","""""
"Shrimp - 16 - 20 Cooked, Peeled,""1ED8y8XbRJuU1ZFrNB3xwaFT6FRVzTCq5z"",""$8.60"",""661"","""","""""
"Wine - Red, Pinot Noir, Chateau,""154YtryzHVdx54ZFcJpxSLMnEXkoqyBYg9"",""$8.62"",""662"","""","""""
"Pastry - Mini French Pastries,""157Hp92KaZYVTr3vgayV1u6kBPvzftTJBF"",""$3.96"",""663"","""","""""
"Potatoes - Mini Red,""18QtRmup7z3mJkmHPcoYBJKZ7ivKJbar5j"",""$8.83"",""664"","""","""""
"Chocolate - Milk,""18rB9M5cnUE9igBJbQdyx2gjFniQ4FdupR"",""$7.58"",""665"","""","""""
"Quail - Jumbo Boneless,""18vVnmLSkgPivqdrb4HnjrD6M464T1aGpT"",""$7.34"",""666"","""","""""
"Quail Eggs - Canned,""15TvyG1iNne4tbqf2hcmWiwSt9nKiAy4Lw"",""$6.11"",""667"","""","""""
"Gelatine Leaves - Bulk,""1E7uFJSUp9ioHZxavyiqpgeKqtjv5YxCRG"",""$8.51"",""668"","""","""""
"Mix - Cocktail Strawberry Daiquiri,""1MveseeHGuh9TBGSSi7YNqpxaLH6oekpgK"",""$2.84"",""669"","""","""""
"Cherries - Bing, Canned,""15i3ajpbksU7kNtyG4eT67T7zzbkqSbyG4"",""$9.04"",""670"","""","""""
"Potatoes - Purple, Organic,""1CGK9RQUz5cyp9bokKSeLZgvsDizm5dBAv"",""$4.88"",""671"","""","""""
"Cheese - Cottage Cheese,""1LU5oJkigGRReM7erwjNZgD6v2GGSgULtt"",""$3.77"",""672"","""","""""
"Mussels - Cultivated,""1Bo22yCE9Yfg6EzFX2rRmi1ciy2mGXp9tc"",""$9.71"",""673"","""","""""
"Dip - Tapenade,""17TcjqE37UxRREW92XAG9FahK3RZhBVx68"",""$1.53"",""674"","""","""""
"Waffle Stix,""1Eh8DgpZNLJJjHGHZdKLnL7sVx6ky4EPKK"",""$2.91"",""675"","""","""""
"Beer - Alexander Kieths, Pale Ale,""12u8jo8dquWqMrPW5GmjTBtNP17sXTmogQ"",""$6.06"",""676"","""","""""
"Phyllo Dough,""1AiyS2hN98G1fd8TbkrMspnGojMPnQc37c"",""$1.18"",""677"","""","""""
"Fenngreek Seed,""18GF7Zif3fxYPXRWR4g11Sa4RvR7PuGt2H"",""$3.74"",""678"","""","""""
"General Purpose Trigger,""15PScCGKDEaUL9pMLx1CPRUYmY7NPQ9yzo"",""$5.64"",""679"","""","""""
"Jameson - Irish Whiskey,""1NtbyLkbY9YZQr7JXvtNJK41ZzRpDAHuQc"",""$4.85"",""680"","""","""""
"Beans - Navy, Dry,""15qejDZBy6EYutSNWxD7hLs1ShyZnEiqWq"",""$1.14"",""681"","""","""""
"Sugar - Brown,""15Di94fpjq7XuovxdZC8x7SKEZJjFZQRZ3"",""$7.89"",""682"","""","""""
"Olives - Stuffed,""1Kp6Dgd75Du637WtKuj2DgsSmL9vx3eyLD"",""$7.40"",""683"","""","""""
"Coffee - Egg Nog Capuccino,""1KTUib5eDp1J6xSWSVdoamDvYArQRyJLX6"",""$2.54"",""684"","""","""""
"Longos - Grilled Salmon With Bbq,""1A2Z3Crohgxjc9AZErWGnscC18tcZw8UFR"",""$5.42"",""685"","""","""""
"Cake Sheet Combo Party Pack,""136Ei8ZUvd462Y5EL62BYqqsBJRGa1VGEo"",""$5.37"",""686"","""","""""
"Wine - Pinot Noir Stoneleigh,""17Qk6gzHYVAWAw6wBtanFpPzLG2739nAxp"",""$4.77"",""687"","""","""""
"Juice - Propel Sport,""1K4QTeVb74FJeqSPG4vTm2ra4ujJpe5uAT"",""$6.01"",""688"","""","""""
"Beer - Maudite,""1AE85ZViAAbVYBV6SgQaZr5QbRZfo5ow7N"",""$9.09"",""689"","""","""""
"Apple - Custard,""19h4vXNGzzTyGomodStbpMZ9uU8tBLyNmN"",""$4.05"",""690"","""","""""
"Wine - Magnotta - Cab Sauv,""1HSukvVdg42VhyTDNXsPFbAPwu1vquABJ3"",""$6.06"",""691"","""","""""
"Eggwhite Frozen,""1FWGpMYkPCWCSXdFgTTepgkXpdZghdGUpF"",""$3.24"",""692"","""","""""
"Beans - Yellow,""1BDwkeugYqH4MoprBEAUonWEyubUCJxyxz"",""$1.83"",""693"","""","""""
"Cheese - Romano, Grated,""1KuCrjnfCFeSEMBcaEpJ8NA4NN4jHPggbi"",""$7.11"",""694"","""","""""
"Vinegar - Sherry,""1C1ArXqbnZtYLLRQysQD9nyamahU6skZYd"",""$6.33"",""695"","""","""""
"Lobster - Tail 6 Oz,""1LsLHAyXHPdgk9EW3T5SVTUpyPs2r9Sa4X"",""$4.37"",""696"","""","""""
"Doilies - 7, Paper,""1Jp2sDc2HZQbEJfzX2GWB7nyBsHLjpBiL4"",""$6.89"",""697"","""","""""
"Lettuce - Frisee,""1F8LfAWELqnaS7DFPZ9MM7SJMMoxqz1sie"",""$2.72"",""698"","""","""""
"Sage - Ground,""1BMZMFRvwL8asDeGUoigE7qerdbVsBhr4H"",""$5.32"",""699"","""","""""
"Beef - Montreal Smoked Brisket,""1JAk6CPLKxk79yVMRH6sY1JENbeeW3opys"",""$0.65"",""700"","""","""""
"Cheese - Mascarpone,""1L7yXRs6F3ZKWJKDNWnSLGbRh2FaStPWLh"",""$3.83"",""701"","""","""""
"Cactus Pads,""1MmCS3xFrSYMuH7K5rqr79Zk8Kd9cjELLM"",""$6.16"",""702"","""","""""
"Tequila Rose Cream Liquor,""15K1rF2gsrzDCNRJ4dGHoT6rCiZsNsGnCX"",""$7.51"",""703"","""","""""
"Wine - Cousino Macul Antiguas,""1NoEyEwHUw8JewJj3W4G69QHCGCpq5Erxc"",""$3.60"",""704"","""","""""
"Waffle Stix,""15MejCdzuF8EvLScb8D6ukZBR7Z2An4k4B"",""$9.16"",""705"","""","""""
"Bay Leaf Ground,""18mohdDsRJfpBy5weWw6Zsz7fazUCKvhc6"",""$4.33"",""706"","""","""""
"Mayonnaise,""1BAXuDWTJC8roWueBkdJGCAvFCwJNLALNj"",""$6.98"",""707"","""","""""
"Tortillas - Flour, 8,""1BXDk7ipnxAGnrn2PjGJhMqPW8ecoKsGgZ"",""$7.98"",""708"","""","""""
"Southern Comfort,""1Q9XfPGevwzmjqcny1CxLPw129tiR9Q4er"",""$6.69"",""709"","""","""""
"Vol Au Vents,""1LEvRGhaDvnuXxUrApsLFDQ98Kdt4eD3qR"",""$3.91"",""710"","""","""""
"Sugar - Icing,""1J9QEmpELjumEsLzA5BuWWTpNMf7TLpnaP"",""$6.84"",""711"","""","""""
"Muffin Batt - Blueberry Passion,""1Q9vkcVJYDwfzoT2hZ8FnumooQpvdFCS7U"",""$2.63"",""712"","""","""""
"Wine - Red, Black Opal Shiraz,""1G6mNhJK8VxqQGKKbhNsGtgmhEbFky5gdt"",""$9.54"",""713"","""","""""
"Sachet,""16EGUtwagHzFsPiu37sSWUiecFhFtVhjPr"",""$6.47"",""714"","""","""""
"Muffin Batt - Ban Dream Zero,""1DyzXKFmedhG1Gi3LwtW3Cwx6PJKeJdzdc"",""$1.32"",""715"","""","""""
"Peas - Frozen,""12taoUfsARrsUptRr9VBuTqoyACCFkriGP"",""$7.89"",""716"","""","""""
"Cheese - Grana Padano,""1BMnDrwW9QSqQgFHh5fovG59YHfvZEiQUT"",""$1.28"",""717"","""","""""
"Ecolab - Solid Fusion,""19c4GiBA4y5W3Z1SEzgM5iexkUMTMhT544"",""$4.96"",""718"","""","""""
"Pork - Ham, Virginia,""1PgKqf49mgA5tCMUdBoKRfoFr2Uj7kogy6"",""$9.55"",""719"","""","""""
"Cups 10oz Trans,""16DrDC1rVs25A4sWNWK8YbMgRE68dwrXAD"",""$7.46"",""720"","""","""""
"Coffee - Colombian, Portioned,""178JTdXfSbjx8Cwb5zWT233fmua4RVWTP9"",""$8.31"",""721"","""","""""
"Grapefruit - Pink,""17Dfzq6TCstBuiXHVnwS2ov78KQw8aaxPE"",""$3.24"",""722"","""","""""
"Kumquat,""1QAQAM21agE3peegGmTD6fh71GcgjjupdQ"",""$7.52"",""723"","""","""""
"Wine - Mas Chicet Rose, Vintage,""1KU37fVaFwxMTtxfzMdk5BUCgaa29CscrB"",""$2.30"",""724"","""","""""
"Muffins - Assorted,""1DpDhTP8d5FWL86X6ZRQraSAHqzToG1k18"",""$7.75"",""725"","""","""""
"Ecolab - Solid Fusion,""1D9VeFrnjb7tumYVsjTWCFjAx9smtzhjKi"",""$7.49"",""726"","""","""""
"Foil Cont Round,""1ErUyi7X2a3gSs1trTzsu1CfAVKt6KZaCo"",""$4.70"",""727"","""","""""
"Bread - Pumpernickle, Rounds,""1MgHwVhCHChexa1eNqov8nDbd7roUsCqKn"",""$1.63"",""728"","""","""""
"Sterno - Chafing Dish Fuel,""1AByKDUkSSM8qB9MMPuV4gd17UiEtARh3a"",""$0.71"",""729"","""","""""
"Bagel - Plain,""1GnUK5n7pQwVeqMLmjUAkfWDD5LkaNPe46"",""$3.13"",""730"","""","""""
"Towels - Paper / Kraft,""1NYeWsr13w1GNWFJ7efbKr8etc3gVxr3qa"",""$7.13"",""731"","""","""""
"Roe - Lump Fish, Red,""188TgRntznvfYbxfY3N3DGKiiSvN9ZEVgg"",""$3.08"",""732"","""","""""
"Filter - Coffee,""16mnr6M3VCQ4aK9sGb6RJ6Kjiv2nfFJFha"",""$4.08"",""733"","""","""""
"Shiratamako - Rice Flour,""1JMubNck8vKf1kzagULWTzwTQrHiBGcYYQ"",""$2.60"",""734"","""","""""
"Oil - Food, Lacquer Spray,""1CuBPCPAC4X8Caz1yqcGYUaCTumHJ2nQFC"",""$5.15"",""735"","""","""""
"Wine - Pinot Noir Mondavi Coastal,""12ATFAFaP2Ywo2ajE5aUEMobeCez1tjjRN"",""$2.22"",""736"","""","""""
"Green Scrubbie Pad H.duty,""1M4F711GLzaxQ8ukP8FKw5kEZN7CcoCude"",""$0.27"",""737"","""","""""
"Lobster - Tail 6 Oz,""1JWsof3vvCNqR2gFJiLtBbXrFfyfhHeFcW"",""$6.30"",""738"","""","""""
"Shrimp - Baby, Warm Water,""1CBCHpYk4o88UJ6moMFVfEV7Az7wcYFLiY"",""$9.91"",""739"","""","""""
"Snails - Large Canned,""1PJwZJZTVGsMCgKQ7xRTjZDaAayM1XTwUy"",""$6.42"",""740"","""","""""
"Lotus Rootlets - Canned,""12MHGcdRp5wgujbGbwY2xJgMdsFJTY5tkV"",""$7.81"",""741"","""","""""
"Grapes - Black,""19Z1Xgr1XcqKegFDCkjmsR5SUQ2Gixseuy"",""$8.86"",""742"","""","""""
"Soup - Campbells - Chicken Noodle,""16eCGuPKCXJixVz4d25DhNkHPJzfmY8EGS"",""$1.70"",""743"","""","""""
"Chilli Paste, Ginger Garlic,""1FpjvkYyZ2EfCvop356f7wpEw1zbLYEVAb"",""$0.01"",""744"","""","""""
"Juice - Tomato, 48 Oz,""1APoCPPkwD1cyQoBzudAU5bmcZSNVedm4q"",""$9.93"",""745"","""","""""
"Napkin - Dinner, White,""16kMTjUy87DD1nx4eTovbNz9WKZ9iKPbpJ"",""$0.09"",""746"","""","""""
"Bread - Bagels, Plain,""1PDsanx8XjggFTnpQEECfg8j9ZtwTLPH7x"",""$6.58"",""747"","""","""""
"Goat - Leg,""16fS4mDWNaC8yAcHteZZK5Hyc7CYyxU11X"",""$5.32"",""748"","""","""""
"Rice - 7 Grain Blend,""1CB9HUxss534WTjmHyPYTwm1wgNLgj79S6"",""$9.76"",""749"","""","""""
"Daikon Radish,""1EphciAzGGfCMfhsZEDyH72vxySiDGc9N4"",""$2.59"",""750"","""","""""
"Tea - English Breakfast,""16xWKQ5RJXGiksLSrj6nj7rcmTaQei7JuB"",""$9.66"",""751"","""","""""
"Soup - Clam Chowder, Dry Mix,""1NRShTTBKwEA3t24uWVKf8zGyWJtyq25JZ"",""$8.43"",""752"","""","""""
"Vermouth - Sweet, Cinzano,""1Luo3M2rS51emw4xLBq2rXa4ejRxDJYD7D"",""$5.69"",""753"","""","""""
"Spinach - Spinach Leaf,""1M3ChWYCnvGFjgrd7tiDTJjGmhLWRLhxW5"",""$2.15"",""754"","""","""""
"Fish - Soup Base, Bouillon,""1Fp6mAcWs4GA8He9Q6AG4qYEJ1XEzfQTag"",""$5.75"",""755"","""","""""
"Fenngreek Seed,""1KtMf54ABCBerPB8zaGVXo2sBZ974333n1"",""$1.57"",""756"","""","""""
"Rye Special Old,""1L46bvjmcyEPmwJYCLgftZzLsBt4jsZnNS"",""$4.35"",""757"","""","""""
"Tart - Raisin And Pecan,""15ra6b9HHiZ92Ag9qLJN8Si5DtPawfb48v"",""$2.54"",""758"","""","""""
"Salmon - Atlantic, No Skin,""1Fmb6GbcKfC5Udbsysq3DMihJAe6s3osch"",""$5.03"",""759"","""","""""
"Syrup - Monin - Blue Curacao,""1C17UTTt4kBpenLxPwet2KHyYBDre5ECf7"",""$6.25"",""760"","""","""""
"Nut - Almond, Blanched, Ground,""16NVo7cyEAQay9ZotGr8dS62F2aAJRuHQU"",""$4.48"",""761"","""","""""
"Sausage - Chorizo,""1Ddtg8zDbvGy5vPVxjmUewnB2VRQTMuiKT"",""$7.65"",""762"","""","""""
"Knife Plastic - White,""13rsrwxY3rK9h5xgZNqq34HsM93W2DSvnz"",""$3.02"",""763"","""","""""
"Kellogs Raisan Bran Bars,""1H3M7Hd7FZUM6zGrXSjemdK8E8GFRfzLcD"",""$1.11"",""764"","""","""""
"Sherbet - Raspberry,""1PdUXSQj41Kin5PFfYSLkmBKSUyptY79g3"",""$6.87"",""765"","""","""""
"Broom Handle,""1HcM9V8fLncExmvUNUDJdiubYZZWTj2dWF"",""$5.86"",""766"","""","""""
"Tumeric,""17xb8YngQDYTEY83tewWGowXKJDVKTLwYb"",""$4.48"",""767"","""","""""
"Cinnamon Rolls,""18feMWCBcMbLJCr4LSzsRQVDrQZvY71Qzo"",""$4.10"",""768"","""","""""
"Sugar - Monocystal / Rock,""1A3NyXfSPvDor8An8Sf8WE3V4Bapixvoon"",""$5.16"",""769"","""","""""
"Muffin Batt - Ban Dream Zero,""1GKCwUFodoDbZiu3rPRNJiuxR3SzJfVLLw"",""$6.82"",""770"","""","""""
"Bread Crumbs - Panko,""13Xv29HsuFFciMY1btPdQ89yJmA7JVFvFa"",""$9.94"",""771"","""","""""
"Plastic Arrow Stir Stick,""1jsVTZdzHTRSt19efKLmgws5fKg7RzaPc"",""$0.19"",""772"","""","""""
"Wine - Charddonnay Errazuriz,""14EREhZHSxECCUGrwRarYNWnnffdFQsBLe"",""$6.12"",""773"","""","""""
"Wine - Champagne Brut Veuve,""1P114rvEf4eMvcbbCoqKFLZpZgcGLfnmCE"",""$9.92"",""774"","""","""""
"Juice - Ocean Spray Cranberry,""1N4nsuhAEL55yzR5YEVbgKQuUvm3TXcErC"",""$2.66"",""775"","""","""""
"Caviar - Salmon,""13taPxMeWG2R2ocZFAFbtJPWx4muVSxVry"",""$3.58"",""776"","""","""""
"Cheese - Mozzarella, Buffalo,""1JhbVCcdMhWF7eCJ5u9B5GJrcKWRpRGXkk"",""$8.53"",""777"","""","""""
"Muffin Batt - Ban Dream Zero,""1NE8nhgyVaBjGfFGxUMZTwxFUn8Aa6KQwj"",""$1.00"",""778"","""","""""
"Syrup - Golden, Lyles,""14uTQSiTsU3hLJdWBtTpSmUyNvP8gnh4Cn"",""$7.05"",""779"","""","""""
"Cheese - Gouda,""1soEsFZxpARynyv6chQyPa9uT33SEmM9g"",""$3.56"",""780"","""","""""
"Marsala - Sperone, Fine, D.o.c.,""19AGysG7jQgQFQ1DrzmDAQPu8Nfg23gNha"",""$4.15"",""781"","""","""""
"Longos - Grilled Veg Sandwiches,""1oyi7p4RQrttvW4BkmBUNmF2aZxD63pHz"",""$9.92"",""782"","""","""""
"Cheese - Marble,""19B58hv4bPtykBaxrcuaKHAzkH6hLvLemw"",""$0.69"",""783"","""","""""
"Red Cod Fillets - 225g,""1MqCdD6Cn632UjxsBbmDuQnJBGVPV4dsMw"",""$2.53"",""784"","""","""""
"Chicken - Wings, Tip Off,""1Myqq6sTeYQ8iVmg3zReCVqkgaz2QoSaGq"",""$5.09"",""785"","""","""""
"Food Colouring - Orange,""1GHvdhHD96FLtpd8YTEFbeB7JyvumgtaWk"",""$7.74"",""786"","""","""""
"Wine - Placido Pinot Grigo,""1CtGUNZmp8N7BytuegpFetsSn3WXWwwoE3"",""$2.72"",""787"","""","""""
"Tea - Decaf 1 Cup,""1JbfBjF2dPgLbfPAMTTHywjRVzPT47xp41"",""$0.13"",""788"","""","""""
"Juice - Prune,""1DMoFdorythnXRJn8hLuHQRNupdUWLrj5e"",""$7.22"",""789"","""","""""
"Anchovy Paste - 56 G Tube,""1J2nrW1uBpmE1PUURZWSS4yMrRBbUVaPv"",""$0.92"",""790"","""","""""
"Kellogs All Bran Bars,""1ATXP94eeaiJHnxjwAsyJtJikSNkr4auXX"",""$0.30"",""791"","""","""""
"Fennel,""1K8uR2ds9j1S9S9oAXntFjXfycxRbvoSme"",""$6.69"",""792"","""","""""
"Chervil - Fresh,""1NgcvaW55zBG8muS4P41SPHenjTUiNYnrL"",""$0.65"",""793"","""","""""
"Coriander - Ground,""1EMu8MMGTbERMvc9ugsG9Uv4ZvhN5FqZqG"",""$2.44"",""794"","""","""""
"Potatoes - Pei 10 Oz,""1kRGcnfo3HHebRUZGGiuEpePzFzmue1bs"",""$9.90"",""795"","""","""""
"Oil - Macadamia,""15zsY1K5BxJATwY25be1SZ1RfBK4JCZfFy"",""$6.09"",""796"","""","""""
"Bread - Raisin,""1JnBBdejTwZtxpA7kG36sd4gwMHu9LLgW5"",""$8.37"",""797"","""","""""
"Flour - Masa De Harina Mexican,""1PAeoM1KSE4uNscB661ysJKfzeWnMnCjJz"",""$4.71"",""798"","""","""""
